"msoa","Meantempwinter"
"E02003541",6.11118094126383
"E02003542",6.06078135967255
"E02003543",6.05369695027669
"E02003544",6.00614738464355
"E02003545",6.11326106389364
"E02003546",6.07063484191895
"E02003547",6.16278068224589
"E02003548",6.11264626185099
"E02003549",5.50263365109762
"E02003550",5.53117211659749
"E02003551",5.70799822277493
"E02003552",5.55329913563198
"E02003553",5.74184465408325
"E02003554",5.62017838160197
"E02003555",5.62249946594238
"E02003556",5.74495236078898
"E02003557",5.68731204668681
"E02003558",5.73370297749837
"E02003559",5.72961902618408
"E02003560",5.73540083567301
"E02003561",5.86858320236206
"E02003562",5.84420331319173
"E02003563",5.76151283582052
"E02003564",5.61868588129679
"E02003565",5.87611309687297
"E02003566",5.50186681747437
"E02003567",5.80794779459635
"E02003568",5.83011976877848
"E02003569",5.86271564165751
"E02003570",5.97066211700439
"E02003571",5.9155871073405
"E02003572",5.82594617207845
"E02003573",5.53052965799967
"E02003574",5.64796336491903
"E02003575",5.60007588068644
"E02003576",5.79831997553508
"E02003577",5.89107020696004
"E02003578",5.703049659729
"E02003579",5.79837147394816
"E02003580",5.7364772160848
"E02003581",5.81293471654256
"E02003582",5.78059465355343
"E02003583",5.83250875473022
"E02003584",6.19945096969604
"E02003585",5.92598991394043
"E02003586",5.81818411085341
"E02003587",6.20832920074463
"E02003588",5.63316002686818
"E02003589",5.58722691308884
"E02003590",6.27835279419309
"E02003591",5.37641726840626
"E02003592",5.89112477620443
"E02003593",5.5521747781416
"E02003594",6.04865691396925
"E02003595",5.69861599436977
"E02003596",5.61352450052897
"E02003597",5.52197006403231
"E02003598",5.55895070802598
"E02003599",4.42397260665894
"E02003600",4.37334899549131
"E02003601",4.36021134223061
"E02003602",4.33133374955919
"E02003603",4.49191959698995
"E02003604",4.47456476423475
"E02003605",4.19872426103663
"E02003606",4.1635420283651
"E02003607",4.13046635808171
"E02003608",4.60611149759004
"E02003609",4.20021970648515
"E02003610",4.18020358539763
"E02003611",4.43625781156015
"E02003612",4.61540558843902
"E02003613",4.23889442284902
"E02003614",4.16365187256425
"E02003615",4.16288416032438
"E02003616",4.15623293117601
"E02003617",4.18460023512534
"E02003618",4.2223096854927
"E02003619",4.33071977687332
"E02003620",4.38463232252333
"E02003621",4.43028426170349
"E02003622",4.41351707776388
"E02003623",4.39957082839239
"E02003624",4.44676526387533
"E02003625",4.43766450881958
"E02003626",4.46138377984365
"E02003627",4.45659716924032
"E02003628",4.48794746398926
"E02003629",4.46046702067057
"E02003630",4.49747456444634
"E02003631",4.48372149467468
"E02003632",4.46919361750285
"E02003633",4.47173575560252
"E02003634",4.34713805218538
"E02003635",4.37237042321099
"E02003636",4.0217798002835
"E02003637",4.10547003310214
"E02003638",4.21393799781799
"E02003639",4.26514108975728
"E02003640",4.20874357223511
"E02003641",4.13675498962402
"E02003642",4.17296997706095
"E02003643",4.27512288093567
"E02003644",4.16717672348022
"E02003645",4.01283232371012
"E02003646",4.03019074598948
"E02003647",3.98390976587931
"E02003648",3.89933617909749
"E02003649",3.93347557385763
"E02003650",3.93472550673918
"E02003651",4.03690666024403
"E02003652",4.00331797477526
"E02003653",4.03532618946499
"E02003654",4.05703918012992
"E02003655",3.98175983359344
"E02003656",4.05019369243104
"E02003657",4.07060213985606
"E02003658",4.19774137132911
"E02003659",4.12797287488595
"E02003660",4.10366640813423
"E02003661",4.16760957672976
"E02003662",4.45984228452047
"E02003663",4.41203361087375
"E02003664",4.49084488550822
"E02003665",4.47155785560608
"E02003666",4.48401912053426
"E02003667",4.48545169830322
"E02003668",4.45858963330587
"E02003669",4.49363978703817
"E02003670",4.43627532323201
"E02003671",4.47175598144531
"E02003672",4.23708672383252
"E02003673",4.42461397630949
"E02003674",4.38740801584153
"E02003675",3.96918550404635
"E02003676",3.93208671820284
"E02003677",4.0045772128635
"E02003678",3.95756200949351
"E02003679",4.08613895045386
"E02003680",3.97441124448589
"E02003681",4.05169437991248
"E02003682",4.15500676135222
"E02003683",4.26403084507695
"E02003685",4.38546250416682
"E02003686",4.47590149773492
"E02003687",4.46102336247762
"E02003688",4.3412490244265
"E02003689",4.58520144507998
"E02003690",4.7660043889826
"E02003691",4.56562544902166
"E02003692",4.84411540238754
"E02003693",4.71698265178229
"E02003694",4.7758108774821
"E02003695",4.93215834652936
"E02003696",4.21747933228811
"E02003697",4.13575890831564
"E02003698",4.12207139707079
"E02003699",3.89718548456828
"E02003701",4.32400275601281
"E02003702",4.1155525747935
"E02003703",4.33723064263662
"E02003704",4.27026694615682
"E02003705",4.40214316050212
"E02003706",4.38783661524455
"E02003707",4.29970349205865
"E02003708",4.25748221079508
"E02003709",4.31776555379232
"E02003710",4.30024768511454
"E02003711",4.44704325993856
"E02003712",4.00432696342468
"E02003713",4.41301294167836
"E02003714",4.49492266443041
"E02003715",4.27980473306444
"E02003716",4.58768312136332
"E02003717",4.434880956014
"E02003718",4.57529385884603
"E02003719",4.60873850186666
"E02003720",4.58694458007812
"E02003721",4.63059822718302
"E02003722",4.62544401486715
"E02003723",4.57041947046916
"E02003724",4.59942551453908
"E02003725",4.55908963415358
"E02003726",4.60654767354329
"E02003727",4.60580984751383
"E02003728",4.5902959505717
"E02003729",4.48764010270437
"E02003730",4.54504124323527
"E02003731",4.53650188446045
"E02003732",4.34699494849908
"E02003733",4.29562363465627
"E02003734",4.32352899622034
"E02003735",4.39972727226489
"E02003736",4.33847888689192
"E02003737",4.44623335925016
"E02003738",4.4851941498377
"E02003739",4.44847641129425
"E02003740",4.30382131745295
"E02003742",4.37271664666791
"E02003743",4.4069570435418
"E02003744",4.41953111688296
"E02003745",4.41841137826026
"E02003746",4.51542967160543
"E02003747",4.3903696753762
"E02003748",4.53904978434245
"E02003749",4.41256020605102
"E02003750",4.52906907929315
"E02003751",4.41727916105294
"E02003752",4.29144542500124
"E02003753",4.42914068287817
"E02003754",4.26009211674273
"E02003755",4.40835662931204
"E02003756",4.26892057780562
"E02003757",4.37555157965508
"E02003758",4.39576902591362
"E02003759",4.45819991429647
"E02003760",4.49219143390656
"E02003761",4.54196119308472
"E02003762",4.46922369279723
"E02003763",4.50232200622559
"E02003764",4.56682500839233
"E02003765",4.53833158810933
"E02003766",4.48504983054267
"E02003767",4.23630815664927
"E02003768",4.49338745629346
"E02003769",4.37580152727523
"E02003770",4.29579194822268
"E02003771",4.50104963779449
"E02003772",4.47975889841716
"E02003773",4.497094101376
"E02003774",4.49669051170349
"E02003775",4.44046521427656
"E02003776",4.43606698392618
"E02003777",4.43424259821574
"E02003778",4.45757369697094
"E02003779",4.24370027345324
"E02003780",4.53347415015811
"E02003781",4.52244603192365
"E02003783",4.39895548290677
"E02003784",4.20217112203439
"E02003785",4.37464933986812
"E02003786",4.39482533626067
"E02003787",4.21939740201089
"E02003788",4.41646741496192
"E02003789",4.41140987759545
"E02003790",4.03862877477679
"E02003791",4.33122364261694
"E02003792",4.3266047582788
"E02003793",4.42973364127074
"E02003794",4.69462066926296
"E02003795",4.84560784082564
"E02003796",4.70715634028117
"E02003797",4.79726771513621
"E02003798",4.86220145225525
"E02003799",4.88405275344849
"E02003800",4.27917282183965
"E02003801",4.72824255625407
"E02003802",4.78921341896057
"E02003803",4.8589913447698
"E02003804",4.77114550272624
"E02003805",4.63570156432035
"E02003806",4.79186546234858
"E02003807",4.81808703286307
"E02003808",4.84677076339722
"E02003809",4.55830141762157
"E02003810",4.53620664216089
"E02003811",4.21654189768292
"E02003812",4.43588389290704
"E02003813",4.65653679105971
"E02003814",4.59704377916124
"E02003815",3.99918550252914
"E02003816",4.12774504555596
"E02003817",4.12976545757718
"E02003818",3.77054853928395
"E02003819",4.33494246006012
"E02003820",4.37547102680913
"E02003821",4.30335489908854
"E02003822",4.25599040692313
"E02003823",4.09068908691406
"E02003824",4.1825808207194
"E02003825",4.40169970194499
"E02003826",4.44003184636434
"E02003827",4.41082358360291
"E02003828",4.40124297142029
"E02003829",4.41923336187998
"E02003830",4.4032244682312
"E02003831",4.3238130646783
"E02003832",4.41935793558757
"E02003833",4.42180021603902
"E02003834",4.41413180033366
"E02003835",4.41093979941474
"E02003836",4.37524127960205
"E02003837",4.31447005630821
"E02003838",4.38408212661743
"E02003839",4.33378675248888
"E02003840",4.26739962808378
"E02003841",4.95488867392907
"E02003842",4.93471010782385
"E02003843",4.97079706192017
"E02003844",4.96650346120199
"E02003845",5.03160786628723
"E02003846",4.93289963404338
"E02003847",4.89984746774038
"E02003848",4.96021827061971
"E02003849",4.97026359825804
"E02003850",4.94037596384684
"E02003851",4.92920547061496
"E02003852",4.89501651128133
"E02003853",3.21129850387573
"E02003854",3.88720750808716
"E02003855",3.80697209040324
"E02003856",4.11364824573199
"E02003857",4.28106419245402
"E02003858",4.15661698295957
"E02003859",4.4645981580019
"E02003860",4.29447560840183
"E02003861",4.35970477263133
"E02003862",3.85522575151353
"E02003863",4.33192846510145
"E02003864",4.18222112217169
"E02003865",3.76436935530768
"E02003866",4.02820773919423
"E02003867",3.96312270561854
"E02003868",3.67154509226481
"E02003869",3.92861493428548
"E02003870",3.93251098526849
"E02003871",3.88172960281372
"E02003872",3.4319199229917
"E02003873",3.87126610676448
"E02003874",4.58941945575532
"E02003875",4.74706901698352
"E02003876",5.00978141360813
"E02003877",4.22509524249291
"E02003878",4.66928555935989
"E02003879",5.09889106750488
"E02003880",4.96325566371282
"E02003881",5.10046704610189
"E02003882",5.06820209821065
"E02003883",5.03950045903524
"E02003884",4.48954636079294
"E02003885",4.82034759936125
"E02003886",4.70409164428711
"E02003887",4.70602380661737
"E02003888",4.68939423561096
"E02003889",4.5474673377143
"E02003890",4.63665205637614
"E02003891",4.23302957746718
"E02003892",5.3894744793574
"E02003893",5.1898096729087
"E02003894",5.45992728435632
"E02003895",5.76657676440413
"E02003896",5.78334909015232
"E02003897",6.23528554847649
"E02003898",6.08894127646303
"E02003899",6.33542164166768
"E02003900",6.43762306372325
"E02003901",6.05487609103443
"E02003902",6.64131768544515
"E02003903",6.58275030866081
"E02003904",6.62848703066508
"E02003905",6.31843194063159
"E02003906",6.66673268079758
"E02003907",6.73245091871782
"E02003908",6.50887065463596
"E02003909",6.36631417274475
"E02003910",6.58435371186998
"E02003911",6.45666228041137
"E02003912",6.65238538877232
"E02003913",6.67077801624934
"E02003914",6.94757906595866
"E02003915",7.32722743352254
"E02003916",7.32872931162516
"E02003917",7.21930309136709
"E02003918",7.0032871647885
"E02003919",6.65705136096839
"E02003920",6.14344523747762
"E02003921",6.00334547184132
"E02003922",6.23349760517929
"E02003923",6.76818648974101
"E02003924",7.03601085146268
"E02003925",6.15183162689209
"E02003926",6.12825974937557
"E02003927",6.60661863145374
"E02003928",6.78556078804864
"E02003929",6.76654571692149
"E02003930",7.00076414037634
"E02003931",6.23829909607216
"E02003932",5.59419225872072
"E02003933",5.98565364042918
"E02003934",5.34777044181006
"E02003935",5.68936341149466
"E02003936",5.2319992141786
"E02003937",6.36580063027945
"E02003938",6.56387961378285
"E02003939",6.37811199824015
"E02003940",5.71971905031684
"E02003941",6.00998159691139
"E02003942",6.23287371794383
"E02003943",7.13849770581281
"E02003944",7.03884462073997
"E02003945",7.03276024924384
"E02003946",7.05045472251044
"E02003947",7.06257170254422
"E02003948",7.34155019124349
"E02003949",7.50440677007039
"E02003950",7.06012770514818
"E02003951",7.40015066994561
"E02003952",6.63217136006296
"E02003953",6.1673878186138
"E02003981",4.72304741541545
"E02003982",4.73845456706153
"E02003983",4.90011390050252
"E02003984",4.98018670082092
"E02003985",5.05610418319702
"E02003986",5.16816813605172
"E02003987",3.22557809975626
"E02003988",2.87483839582031
"E02003989",4.38278563817342
"E02003990",4.31403713477285
"E02003991",4.07644405232536
"E02003992",4.41599814097087
"E02003993",3.4300953574338
"E02003994",4.28506660461426
"E02003995",4.28921175003052
"E02003996",4.35159118970235
"E02003997",4.28157107035319
"E02003998",4.27182536655002
"E02003999",3.89806194083635
"E02004000",4.28387799324133
"E02004001",4.68913465076023
"E02004002",4.22782656351725
"E02004003",3.1531168939961
"E02004004",4.5445081392924
"E02004005",4.3846042421129
"E02004006",3.44079154401771
"E02004007",3.66501969265343
"E02004008",2.02493055384168
"E02004009",3.40244474375689
"E02004010",3.56394592920939
"E02004011",3.35550898597354
"E02004012",2.61786319485475
"E02004013",2.36675372301109
"E02004014",2.46291603346981
"E02004015",2.87823997129757
"E02004016",3.00048519630058
"E02004017",3.42076449061549
"E02004018",3.46643378337224
"E02004019",2.84575330862393
"E02004020",3.56465140978495
"E02004021",3.65933650081488
"E02004022",3.32672600846629
"E02004023",2.51205426398577
"E02004024",3.60250166455905
"E02004025",3.96349699516607
"E02004026",4.21494542227851
"E02004027",4.06236832818867
"E02004028",4.27297440369924
"E02004029",3.99219063123067
"E02004030",3.70333923030103
"E02004031",3.97905807268052
"E02004032",3.90492959817251
"E02004033",3.92484824745743
"E02004034",3.90567568143209
"E02004035",3.64826715787252
"E02004036",3.86784082651138
"E02004037",3.86835865179698
"E02004038",4.00701930787828
"E02004039",3.92269391483731
"E02004040",3.93306040763855
"E02004041",3.93310296535492
"E02004043",3.9486821420265
"E02004044",3.78752769316946
"E02004045",3.87746646801631
"E02004046",3.84097612515474
"E02004047",3.98581813441383
"E02004048",3.89784384385133
"E02004049",3.76701836585999
"E02004050",3.87354116969638
"E02004051",3.81810985488453
"E02004052",3.78318528555058
"E02004053",3.9758501847585
"E02004054",4.00351556142171
"E02004055",4.07914030993426
"E02004056",4.22581532266405
"E02004057",4.17128363251686
"E02004058",4.04861866633097
"E02004059",4.08389950933911
"E02004060",4.15211095412572
"E02004061",4.10197504361471
"E02004062",3.97059551874797
"E02004063",3.95445688565572
"E02004064",4.0830102496677
"E02004065",3.94665598869324
"E02004066",4.05920598242018
"E02004067",4.01239228248596
"E02004068",2.96002348176726
"E02004069",3.23636349042257
"E02004070",2.88397406368721
"E02004071",3.44364444709118
"E02004072",3.497938908471
"E02004073",3.3711589532541
"E02004074",3.30805478990078
"E02004075",3.10800084980523
"E02004076",3.60767418146133
"E02004077",3.74362225944259
"E02004078",4.08966418107351
"E02004080",4.17408731248644
"E02004081",4.01348605300441
"E02004082",4.10225156148275
"E02004083",4.27039472262065
"E02004084",4.21832243601481
"E02004085",4.24112498058992
"E02004086",4.22262578805288
"E02004087",4.53157043457031
"E02004088",4.4558883772956
"E02004089",4.55610497792562
"E02004090",4.42627584139506
"E02004091",4.54437158505122
"E02004092",4.52724463144938
"E02004093",2.40795456488927
"E02004094",3.8652920987871
"E02004095",3.57262239853541
"E02004096",2.62356438053151
"E02004097",3.33621543362027
"E02004098",2.93596843622064
"E02004100",3.18304158975412
"E02004102",2.5031934001229
"E02004103",2.84604569276174
"E02004104",2.43420739022512
"E02004105",4.26528815428416
"E02004106",3.98835653728909
"E02004108",3.80393347475264
"E02004109",3.43994634280833
"E02004110",3.86483818292618
"E02004111",3.97394442919529
"E02004112",3.40197879979105
"E02004113",3.80729881199923
"E02004114",3.4127690978084
"E02004140",5.56096226828439
"E02004141",5.67232199178802
"E02004142",5.6711891580511
"E02004143",5.84709559546577
"E02004144",6.09178725878398
"E02004145",6.17940636475881
"E02004146",6.17842382854885
"E02004147",6.33824157714844
"E02004148",6.34077213428639
"E02004149",5.37406712770462
"E02004150",5.30726758639018
"E02004151",5.51407321294149
"E02004152",5.627569993337
"E02004153",5.57468191782633
"E02004154",5.56975102424622
"E02004155",5.67332728703817
"E02004156",5.70361765225728
"E02004157",5.74166564146678
"E02004158",5.79129521052043
"E02004159",5.66316332419713
"E02004160",5.66304755210876
"E02004161",5.77436892191569
"E02004162",5.85676463445028
"E02004163",5.79510724544525
"E02004164",4.66250668932072
"E02004165",4.77228189176983
"E02004166",4.77609231450536
"E02004167",5.08167759577433
"E02004168",5.00182098330873
"E02004169",5.01461074749629
"E02004170",5.34811819924249
"E02004171",5.100657107144
"E02004172",5.25876507769762
"E02004173",5.21710139651631
"E02004174",5.47880669434865
"E02004175",6.13830961499895
"E02004176",4.80322149166694
"E02004177",6.20525810832069
"E02004178",5.90952723000639
"E02004179",6.23013059041833
"E02004180",4.55722217502708
"E02004181",5.81234502792358
"E02004182",5.70161188973321
"E02004183",5.84331186612447
"E02004184",5.79715903600057
"E02004185",5.82575852591712
"E02004186",5.50056100165707
"E02004187",4.60079548980879
"E02004188",4.81411210695903
"E02004189",5.25273683101316
"E02004190",4.89565034208186
"E02004191",5.9046062151591
"E02004192",6.07281604599872
"E02004193",5.56455114152696
"E02004194",5.65693208658807
"E02004195",6.25921967294481
"E02004196",5.9731344537943
"E02004197",6.28450631734097
"E02004198",6.57479556401571
"E02004199",6.50167473333853
"E02004200",6.50824201107025
"E02004201",5.23860071582356
"E02004202",5.53758345479551
"E02004203",4.6663606701657
"E02004204",5.47483662764231
"E02004205",6.26771461168925
"E02004206",5.89277313152949
"E02004207",5.37361448442834
"E02004208",6.03866662979126
"E02004209",6.32436492707994
"E02004210",6.36704508463542
"E02004211",5.90526738218082
"E02004212",6.30142625172933
"E02004213",6.15578015645345
"E02004214",6.43612480163574
"E02004215",6.23214286168416
"E02004216",6.26136705610487
"E02004217",5.18420584769476
"E02004218",6.2183313369751
"E02004219",5.93799536757999
"E02004220",6.47345656818814
"E02004221",6.27419246037801
"E02004222",6.32029390335083
"E02004223",5.59832464853922
"E02004224",5.72271766195764
"E02004225",5.45978370079627
"E02004226",5.26448604795668
"E02004227",5.25509870745612
"E02004228",5.39391801208456
"E02004229",5.27030264366474
"E02004230",4.18875671292211
"E02004231",4.04824200417937
"E02004232",5.26078407097373
"E02004233",5.579773130871
"E02004234",4.70319282332786
"E02004235",5.57779340467591
"E02004236",5.2149739500917
"E02004237",5.66036378012763
"E02004238",5.56554142634074
"E02004239",5.63786673545837
"E02004240",5.79766186078389
"E02004241",5.85218646791246
"E02004242",5.79190524419149
"E02004243",4.59135605645558
"E02004244",4.73086539904277
"E02004245",4.87144675078215
"E02004246",4.85416253407796
"E02004247",4.86702407323397
"E02004248",4.92205886487608
"E02004249",4.97518118222554
"E02004250",4.88774463865492
"E02004251",4.96386328449956
"E02004252",5.17361927032471
"E02004253",5.05877494812012
"E02004254",5.24883341789246
"E02004255",4.78982746601105
"E02004256",4.76669701602724
"E02004257",4.29926476875941
"E02004258",4.92257851806341
"E02004259",4.64553835512935
"E02004260",4.6871385711363
"E02004261",4.90703397326999
"E02004262",4.64906119844716
"E02004263",5.11257178985064
"E02004264",5.38866515386672
"E02004265",5.37845611572266
"E02004266",5.42685586466934
"E02004267",5.61015071968238
"E02004268",6.00430672096484
"E02004269",4.74599497658866
"E02004270",4.81432495858137
"E02004271",4.47299954744912
"E02004272",4.54851214442068
"E02004273",5.1853349167004
"E02004297",3.39330644408862
"E02004298",3.39827006741574
"E02004299",3.43567250569661
"E02004300",3.09889241059621
"E02004301",3.32196563482285
"E02004302",3.1098383974146
"E02004303",2.91478118631575
"E02004304",3.00756134810271
"E02004305",2.49568471795037
"E02004306",3.11200280020935
"E02004307",2.96227545157457
"E02004308",3.92548556761308
"E02004309",3.75582138697306
"E02004310",3.68418528238932
"E02004311",3.59251255381341
"E02004312",3.76925305525462
"E02004313",3.70836009581884
"E02004314",3.8727343423026
"E02004315",3.85509812526214
"E02004316",3.30161468187968
"E02004317",3.50129877328873
"E02004318",3.66996559979003
"E02004319",3.38890088597933
"E02004320",4.21432166388541
"E02004321",4.72348430421617
"E02004322",4.29238069852193
"E02004323",3.83342029253642
"E02004324",4.08560992669368
"E02004325",4.24049054781596
"E02004326",3.56474105098791
"E02004327",4.50281540552775
"E02004328",3.84521338674757
"E02004329",3.82055327627394
"E02004330",4.34880194067955
"E02004331",3.3703923514395
"E02004332",3.67199527680337
"E02004333",3.77468285560608
"E02004334",3.40229845046997
"E02004335",3.48480008897327
"E02004336",3.5574160294655
"E02004337",3.51489369831388
"E02004338",3.61228714386622
"E02004339",3.54480288703809
"E02004340",3.48643963535627
"E02004341",3.61614172799247
"E02004342",3.68516723314921
"E02004343",3.69659214928037
"E02004344",3.66869686047236
"E02004345",2.98582547840973
"E02004346",1.99172479224999
"E02004347",3.18941823641459
"E02004348",1.99347852430617
"E02004349",2.92031383832296
"E02004350",3.19818670262573
"E02004351",3.59015871229626
"E02004352",3.59027408831047
"E02004353",3.57724765936534
"E02004354",3.50026743374174
"E02004355",3.67284707228343
"E02004356",5.3982105255127
"E02004357",5.34587886598375
"E02004358",5.46225516001383
"E02004359",5.40202685197194
"E02004361",5.08167892694473
"E02004362",5.57441716723972
"E02004363",5.68657509485881
"E02004364",5.55481020609538
"E02004365",5.83583239714305
"E02004366",5.97084808349609
"E02004367",5.57190408971575
"E02004368",4.92171815236409
"E02004369",5.15930223464966
"E02004370",5.29628443717957
"E02004371",5.1950766881307
"E02004372",5.03790227572123
"E02004373",5.32955042521159
"E02004374",5.58852926890055
"E02004375",5.49627002080282
"E02004376",5.7172490755717
"E02004377",5.50098248322805
"E02004378",5.52045663197835
"E02004379",5.02021699096217
"E02004380",4.97042575995127
"E02004381",4.9461483047122
"E02004382",4.97796678543091
"E02004383",5.11758432388306
"E02004384",5.37623926003774
"E02004385",5.46269083023071
"E02004386",5.64345773061117
"E02004387",5.51850181155735
"E02004388",5.56439092424181
"E02004389",5.46392218271891
"E02004390",5.49971825281779
"E02004391",5.6801110373603
"E02004392",4.63299178071163
"E02004393",4.99301640375364
"E02004394",4.60672645527741
"E02004395",5.42485134063229
"E02004396",5.23098188354856
"E02004397",4.83269183379782
"E02004398",5.41629588603973
"E02004399",5.58691075642904
"E02004400",5.41157565200538
"E02004401",5.50598409440782
"E02004402",5.61693859100342
"E02004403",4.50018025344273
"E02004404",4.41048403623711
"E02004405",4.03361998664008
"E02004406",4.0529188542139
"E02004407",4.41725167774019
"E02004408",4.13306216398875
"E02004409",4.49812872986815
"E02004410",4.55937598224431
"E02004411",4.81131703058879
"E02004412",4.3175453821818
"E02004413",4.45314645767212
"E02004414",4.83430650499132
"E02004415",4.82760132879877
"E02004416",4.9645658232208
"E02004417",5.07850131988525
"E02004418",4.98171734809875
"E02004419",5.148988087972
"E02004420",5.01540061384895
"E02004421",5.09927268255325
"E02004422",5.34847765584146
"E02004423",5.0062426220287
"E02004424",4.44676264127096
"E02004425",4.54562001758152
"E02004426",4.42188723882039
"E02004427",4.50706850687663
"E02004428",4.8420135974884
"E02004429",4.86336670981513
"E02004430",4.87405527962579
"E02004431",4.94798361460368
"E02004432",4.73582640488942
"E02004433",4.80594937006633
"E02004434",5.02706006079009
"E02004435",4.90941015879313
"E02004436",5.01216236750285
"E02004437",4.70000902811686
"E02004438",4.8775183889601
"E02004439",4.79604276021322
"E02004440",4.83220156033834
"E02004441",5.01588296890259
"E02004442",4.91121816635132
"E02004443",4.92543967564901
"E02004444",4.67151183552212
"E02004445",5.07515891393026
"E02004446",4.05997987833533
"E02004447",4.28415875317138
"E02004448",4.37225548237089
"E02004449",4.47670761744181
"E02004450",4.18419328512567
"E02004451",4.52165981270801
"E02004452",4.37316516876221
"E02004453",4.37505663765801
"E02004454",4.40007464090983
"E02004455",4.30077481269836
"E02004456",4.47004818916321
"E02004457",4.4628607167138
"E02004458",4.37143570582072
"E02004459",4.53071769835457
"E02004460",4.54792561001248
"E02004461",4.51931925614675
"E02004462",4.60917912589179
"E02004463",4.48060323030521
"E02004464",4.41770630171805
"E02004465",4.38824295713788
"E02004466",4.52564144134521
"E02004467",4.36921803156535
"E02004468",4.44577503204346
"E02004469",4.47965767648485
"E02004470",4.47320699691772
"E02004471",4.5444193482399
"E02004472",4.57603987058004
"E02004473",4.99200296401978
"E02004474",4.81341628233592
"E02004475",4.93551874160767
"E02004476",4.87420205275218
"E02004477",4.81478097703722
"E02004478",4.97543121973673
"E02004479",5.07039721806844
"E02004480",5.14213562011719
"E02004481",5.10185591379801
"E02004482",5.15165572696262
"E02004483",5.12647689183553
"E02004484",5.11806170145671
"E02004485",4.32853673617045
"E02004486",4.43025175730387
"E02004487",4.29783060676173
"E02004488",4.48920373121897
"E02004489",4.50175436337789
"E02004490",4.50389043490092
"E02004491",4.52464866638184
"E02004492",4.61491203308105
"E02004493",4.54023922814263
"E02004494",4.58448314666748
"E02004495",4.32512299831097
"E02004496",4.54011472066243
"E02004497",4.59897261195713
"E02004498",4.52062634627024
"E02004499",4.47989400227865
"E02004500",4.48468204339345
"E02004501",4.46005454328325
"E02004502",4.44653219846809
"E02004503",4.74744192759196
"E02004504",4.82322544521756
"E02004505",4.70250184294106
"E02004506",4.30618625217014
"E02004507",4.40131372875637
"E02004508",4.49193135670253
"E02004509",4.47150009870529
"E02004512",4.64593704541524
"E02004513",4.55349143346151
"E02004514",4.65253874460856
"E02004515",4.54374410311381
"E02004516",4.56968275705973
"E02004517",4.5983345190684
"E02004518",4.58251714706421
"E02004519",4.59183931350708
"E02004520",4.58532071113586
"E02004521",4.55788840850194
"E02004522",4.47016316368466
"E02004523",4.56249698003133
"E02004524",4.60940379878275
"E02004525",4.41361856460571
"E02004526",4.7614955107371
"E02004527",4.41639912469046
"E02004528",4.60269458507135
"E02004529",4.39204429039967
"E02004530",4.467134253184
"E02004531",4.40804588227045
"E02004532",4.43366082509359
"E02004533",4.85405731201172
"E02004534",4.92132377624512
"E02004535",4.74515457506533
"E02004536",4.59161377836157
"E02004537",4.73612594604492
"E02004538",4.54510861351377
"E02004539",4.74443546930949
"E02004540",4.7462602853775
"E02004541",4.93519639968872
"E02004542",4.82361943381173
"E02004543",4.869650999705
"E02004544",4.5798221429189
"E02004545",4.56405913829803
"E02004546",4.50781202316284
"E02004547",4.56741778055827
"E02004548",4.49772834777832
"E02004549",4.55551815032959
"E02004550",4.53545082939996
"E02004551",4.53121847576565
"E02004552",4.53553708394368
"E02004553",4.47250024477641
"E02004554",4.41746179262797
"E02004555",4.71230608911225
"E02004556",4.59165769153171
"E02004557",4.79156600104438
"E02004558",4.77694307433234
"E02004559",4.6916804711024
"E02004560",4.85989730035511
"E02004561",4.69512978782002
"E02004562",4.73284370857373
"E02004563",4.82380409593935
"E02004564",4.75636927286784
"E02004565",4.75698283224395
"E02004566",4.730787620988
"E02004567",4.76176742712657
"E02004568",4.9013330753033
"E02004569",4.96135663986206
"E02004570",4.75591977437337
"E02004571",4.85668726762136
"E02004572",4.93182781921036
"E02004573",4.50215943654378
"E02004574",4.45564452807109
"E02004575",4.1993438376755
"E02004576",4.27662642315181
"E02004577",4.29089113933588
"E02004578",4.59724060694377
"E02004579",4.27034964967281
"E02004580",4.52362132072449
"E02004581",4.28065135132553
"E02004582",4.59741475847032
"E02004583",4.55436634134363
"E02004584",4.77806480725606
"E02004585",4.57610223406837
"E02004586",4.72018771701389
"E02004587",4.69172239303589
"E02004588",4.78751977284749
"E02004589",4.8477414449056
"E02004590",4.54200517446145
"E02004591",4.09287015327626
"E02004592",4.17590570449829
"E02004593",4.04555964932858
"E02004594",4.02629889026076
"E02004595",4.08744649092356
"E02004596",4.12185295056074
"E02004597",4.17787833799396
"E02004598",4.21945401517356
"E02004599",4.25308506268574
"E02004600",5.01659182707469
"E02004601",4.89467787742615
"E02004602",5.04515992270576
"E02004603",4.99794904390971
"E02004604",5.01439428329468
"E02004605",4.87400102615356
"E02004606",5.00912650426229
"E02004607",4.92052292823792
"E02004608",4.93902142842611
"E02004609",5.05975882212321
"E02004610",4.93174505233765
"E02004611",4.43744326432546
"E02004612",4.97770555814107
"E02004613",4.46621828079224
"E02004614",4.82574605941772
"E02004615",4.06606119180071
"E02004616",3.93732198236799
"E02004617",3.73237471681246
"E02004618",3.7544685634759
"E02004619",4.08174059651048
"E02004620",4.14066292179955
"E02004621",3.99316836014772
"E02004622",4.27113248053051
"E02004623",4.43101336004956
"E02004624",4.27343593744131
"E02004625",4.11913571875505
"E02004626",4.66158311592566
